t_s,T_K,X_CH3OCH3,X_O2,X_CH2O,X_CH3OCH2O2,X_OH,X_CO,X_CO2,X_HO2,X_H2O2
2.29489179e-03,985.7317,4.011985e-02,1.566718e-01,2.543309e-02,2.388806e-05,1.058552e-06,1.099368e-02,2.368467e-03,6.683884e-04,3.823397e-03
2.29501993e-03,985.9776,4.010193e-02,1.566473e-01,2.544914e-02,2.311500e-05,1.031530e-06,1.101118e-02,2.370131e-03,6.583819e-04,3.836725e-03
2.29514807e-03,986.2169,4.008444e-02,1.566232e-01,2.546465e-02,2.240060e-05,1.006179e-06,1.102833e-02,2.371777e-03,6.488422e-04,3.849713e-03
2.29527622e-03,986.4498,4.006734e-02,1.565995e-01,2.547966e-02,2.173727e-05,9.823087e-07,1.104514e-02,2.373406e-03,6.397355e-04,3.862380e-03
2.29540436e-03,986.6769,4.005061e-02,1.565760e-01,2.549419e-02,2.111864e-05,9.597589e-07,1.106165e-02,2.375021e-03,6.310308e-04,3.874743e-03
2.29553251e-03,986.8985,4.003424e-02,1.565530e-01,2.550828e-02,2.053944e-05,9.383931e-07,1.107785e-02,2.376622e-03,6.226995e-04,3.886819e-03
2.29566065e-03,987.1148,4.001821e-02,1.565302e-01,2.552195e-02,1.999523e-05,9.180953e-07,1.109377e-02,2.378211e-03,6.147156e-04,3.898624e-03
2.29578880e-03,987.3262,4.000249e-02,1.565077e-01,2.553523e-02,1.948225e-05,8.987659e-07,1.110942e-02,2.379789e-03,6.070550e-04,3.910170e-03
2.29591694e-03,987.5329,3.998709e-02,1.564856e-01,2.554813e-02,1.899731e-05,8.803192e-07,1.112480e-02,2.381357e-03,5.996958e-04,3.921470e-03
2.29604508e-03,987.7352,3.997198e-02,1.564637e-01,2.556068e-02,1.853769e-05,8.626808e-07,1.113995e-02,2.382915e-03,5.926178e-04,3.932537e-03
2.29617323e-03,987.9333,3.995714e-02,1.564422e-01,2.557289e-02,1.810105e-05,8.457862e-07,1.115485e-02,2.384464e-03,5.858026e-04,3.943380e-03
2.29630137e-03,988.1273,3.994258e-02,1.564209e-01,2.558478e-02,1.768536e-05,8.295788e-07,1.116952e-02,2.386005e-03,5.792332e-04,3.954011e-03
2.29642952e-03,988.3174,3.992828e-02,1.563999e-01,2.559635e-02,1.728887e-05,8.140091e-07,1.118397e-02,2.387539e-03,5.728939e-04,3.964438e-03
2.29655766e-03,988.5039,3.991422e-02,1.563791e-01,2.560763e-02,1.691005e-05,7.990335e-07,1.119822e-02,2.389066e-03,5.667705e-04,3.974670e-03
2.29668580e-03,988.6869,3.990041e-02,1.563587e-01,2.561862e-02,1.654756e-05,7.846129e-07,1.121225e-02,2.390586e-03,5.608498e-04,3.984715e-03
2.29681395e-03,988.8664,3.988682e-02,1.563385e-01,2.562934e-02,1.620020e-05,7.707131e-07,1.122609e-02,2.392100e-03,5.551197e-04,3.994582e-03
2.29694209e-03,989.0428,3.987346e-02,1.563185e-01,2.563979e-02,1.586694e-05,7.573030e-07,1.123974e-02,2.393608e-03,5.495691e-04,4.004275e-03
2.29707024e-03,989.2160,3.986032e-02,1.562988e-01,2.564999e-02,1.554682e-05,7.443549e-07,1.125320e-02,2.395111e-03,5.441876e-04,4.013804e-03
2.29719838e-03,989.3862,3.984738e-02,1.562794e-01,2.565995e-02,1.523903e-05,7.318437e-07,1.126648e-02,2.396609e-03,5.389659e-04,4.023173e-03
2.29732653e-03,989.5535,3.983465e-02,1.562602e-01,2.566966e-02,1.494280e-05,7.197469e-07,1.127959e-02,2.398102e-03,5.338952e-04,4.032388e-03
2.29745467e-03,989.7180,3.982211e-02,1.562412e-01,2.567915e-02,1.465746e-05,7.080437e-07,1.129253e-02,2.399591e-03,5.289674e-04,4.041455e-03
2.29758281e-03,989.8799,3.980976e-02,1.562224e-01,2.568842e-02,1.438239e-05,6.967153e-07,1.130531e-02,2.401075e-03,5.241751e-04,4.050379e-03
2.29771096e-03,990.0391,3.979759e-02,1.562039e-01,2.569747e-02,1.411704e-05,6.857444e-07,1.131793e-02,2.402555e-03,5.195114e-04,4.059165e-03
2.29783910e-03,990.1958,3.978561e-02,1.561856e-01,2.570632e-02,1.386089e-05,6.751152e-07,1.133040e-02,2.404032e-03,5.149699e-04,4.067817e-03
2.29796725e-03,990.3501,3.977379e-02,1.561675e-01,2.571496e-02,1.361348e-05,6.648130e-07,1.134271e-02,2.405504e-03,5.105448e-04,4.076340e-03
2.29809539e-03,990.5021,3.976214e-02,1.561497e-01,2.572341e-02,1.337438e-05,6.548241e-07,1.135488e-02,2.406973e-03,5.062305e-04,4.084737e-03
2.29822354e-03,990.6518,3.975066e-02,1.561320e-01,2.573167e-02,1.314318e-05,6.451361e-07,1.136691e-02,2.408438e-03,5.020220e-04,4.093013e-03
2.29835168e-03,990.7993,3.973933e-02,1.561145e-01,2.573975e-02,1.291954e-05,6.357370e-07,1.137880e-02,2.409900e-03,4.979145e-04,4.101171e-03
2.29847982e-03,990.9447,3.972815e-02,1.560973e-01,2.574766e-02,1.270310e-05,6.266159e-07,1.139056e-02,2.411358e-03,4.939037e-04,4.109214e-03
2.29860797e-03,991.0879,3.971713e-02,1.560802e-01,2.575539e-02,1.249354e-05,6.177626e-07,1.140218e-02,2.412814e-03,4.899855e-04,4.117147e-03
2.29873611e-03,991.2292,3.970624e-02,1.560633e-01,2.576295e-02,1.229058e-05,6.091672e-07,1.141368e-02,2.414266e-03,4.861561e-04,4.124971e-03
2.29886426e-03,991.3686,3.969550e-02,1.560466e-01,2.577036e-02,1.209394e-05,6.008207e-07,1.142506e-02,2.415715e-03,4.824119e-04,4.132691e-03
2.29899240e-03,991.5061,3.968490e-02,1.560301e-01,2.577760e-02,1.190336e-05,5.927144e-07,1.143631e-02,2.417162e-03,4.787497e-04,4.140309e-03
2.29912055e-03,991.6417,3.967443e-02,1.560137e-01,2.578470e-02,1.171860e-05,5.848402e-07,1.144745e-02,2.418605e-03,4.751663e-04,4.147827e-03
2.29924869e-03,991.7755,3.966409e-02,1.559976e-01,2.579165e-02,1.153942e-05,5.771903e-07,1.145847e-02,2.420046e-03,4.716588e-04,4.155249e-03
2.29937683e-03,991.9077,3.965387e-02,1.559816e-01,2.579845e-02,1.136561e-05,5.697572e-07,1.146938e-02,2.421484e-03,4.682246e-04,4.162576e-03
2.29950498e-03,992.0381,3.964378e-02,1.559657e-01,2.580511e-02,1.119698e-05,5.625341e-07,1.148019e-02,2.422919e-03,4.648610e-04,4.169812e-03
2.29963312e-03,992.1669,3.963380e-02,1.559500e-01,2.581164e-02,1.103332e-05,5.555141e-07,1.149088e-02,2.424351e-03,4.615658e-04,4.176958e-03
2.29976127e-03,992.2941,3.962394e-02,1.559345e-01,2.581804e-02,1.087445e-05,5.486909e-07,1.150147e-02,2.425781e-03,4.583367e-04,4.184017e-03
2.29988941e-03,992.4198,3.961420e-02,1.559192e-01,2.582431e-02,1.072020e-05,5.420583e-07,1.151197e-02,2.427208e-03,4.551715e-04,4.190991e-03
2.29997740e-03,992.5052,3.960757e-02,1.559087e-01,2.582855e-02,1.061687e-05,5.376113e-07,1.151911e-02,2.428186e-03,4.530340e-04,4.195731e-03
2.30006539e-03,992.5900,3.960099e-02,1.558983e-01,2.583273e-02,1.051559e-05,5.332496e-07,1.152621e-02,2.429163e-03,4.509253e-04,4.200433e-03
2.30015338e-03,992.6740,3.959447e-02,1.558880e-01,2.583685e-02,1.041631e-05,5.289713e-07,1.153327e-02,2.430139e-03,4.488445e-04,4.205096e-03
2.30024137e-03,992.7574,3.958799e-02,1.558777e-01,2.584091e-02,1.031898e-05,5.247748e-07,1.154028e-02,2.431113e-03,4.467912e-04,4.209723e-03
2.30032937e-03,992.8401,3.958156e-02,1.558675e-01,2.584492e-02,1.022355e-05,5.206582e-07,1.154725e-02,2.432087e-03,4.447647e-04,4.214313e-03
2.30041736e-03,992.9222,3.957517e-02,1.558574e-01,2.584888e-02,1.012998e-05,5.166200e-07,1.155418e-02,2.433059e-03,4.427647e-04,4.218866e-03
2.30050535e-03,993.0037,3.956884e-02,1.558473e-01,2.585279e-02,1.003823e-05,5.126585e-07,1.156106e-02,2.434030e-03,4.407906e-04,4.223385e-03
2.30065486e-03,993.1406,3.955817e-02,1.558303e-01,2.585932e-02,9.886364e-06,5.060987e-07,1.157266e-02,2.435676e-03,4.374940e-04,4.230982e-03
2.30080438e-03,993.2759,3.954764e-02,1.558135e-01,2.586570e-02,9.739417e-06,4.997485e-07,1.158415e-02,2.437320e-03,4.342686e-04,4.238481e-03
2.30095390e-03,993.4094,3.953722e-02,1.557969e-01,2.587195e-02,9.597198e-06,4.936007e-07,1.159552e-02,2.438959e-03,4.311120e-04,4.245884e-03
2.30119659e-03,993.6227,3.952058e-02,1.557703e-01,2.588180e-02,9.375949e-06,4.840348e-07,1.161375e-02,2.441613e-03,4.261298e-04,4.257703e-03
2.30143929e-03,993.8319,3.950423e-02,1.557441e-01,2.589133e-02,9.165949e-06,4.749561e-07,1.163171e-02,2.444257e-03,4.213159e-04,4.269285e-03
2.30168199e-03,994.0372,3.948817e-02,1.557183e-01,2.590055e-02,8.966515e-06,4.663378e-07,1.164940e-02,2.446891e-03,4.166627e-04,4.280641e-03
2.30210346e-03,994.3850,3.946091e-02,1.556743e-01,2.591586e-02,8.643450e-06,4.523931e-07,1.167953e-02,2.451443e-03,4.089442e-04,4.299849e-03
2.30252492e-03,994.7224,3.943441e-02,1.556314e-01,2.593036e-02,8.347348e-06,4.396419e-07,1.170895e-02,2.455963e-03,4.016579e-04,4.318443e-03
2.30294639e-03,995.0503,3.940861e-02,1.555895e-01,2.594412e-02,8.075510e-06,4.279736e-07,1.173772e-02,2.460452e-03,3.947748e-04,4.336464e-03
2.30336786e-03,995.3694,3.938344e-02,1.555485e-01,2.595720e-02,7.825548e-06,4.172892e-07,1.176588e-02,2.464909e-03,3.882692e-04,4.353947e-03
2.30378932e-03,995.6804,3.935886e-02,1.555083e-01,2.596968e-02,7.595334e-06,4.074982e-07,1.179349e-02,2.469332e-03,3.821180e-04,4.370928e-03
2.30421079e-03,995.9838,3.933483e-02,1.554688e-01,2.598160e-02,7.382957e-06,3.985189e-07,1.182057e-02,2.473721e-03,3.763000e-04,4.387435e-03
2.30463226e-03,996.2803,3.931130e-02,1.554301e-01,2.599300e-02,7.186694e-06,3.902762e-07,1.184716e-02,2.478074e-03,3.707952e-04,4.403499e-03
2.30505373e-03,996.5704,3.928823e-02,1.553920e-01,2.600395e-02,7.004993e-06,3.827017e-07,1.187331e-02,2.482390e-03,3.655854e-04,4.419147e-03
2.30547519e-03,996.8544,3.926558e-02,1.553545e-01,2.601447e-02,6.836460e-06,3.757334e-07,1.189903e-02,2.486669e-03,3.606533e-04,4.434402e-03
2.30589666e-03,997.1328,3.924334e-02,1.553175e-01,2.602461e-02,6.679846e-06,3.693150e-07,1.192437e-02,2.490909e-03,3.559828e-04,4.449288e-03
2.30631813e-03,997.4061,3.922146e-02,1.552811e-01,2.603439e-02,6.534025e-06,3.633954e-07,1.194933e-02,2.495110e-03,3.515587e-04,4.463827e-03
2.30673959e-03,997.6745,3.919993e-02,1.552451e-01,2.604385e-02,6.397986e-06,3.579283e-07,1.197396e-02,2.499270e-03,3.473667e-04,4.478038e-03
2.30716106e-03,997.9384,3.917871e-02,1.552096e-01,2.605301e-02,6.270817e-06,3.528716e-07,1.199826e-02,2.503389e-03,3.433933e-04,4.491940e-03
2.30758253e-03,998.1981,3.915779e-02,1.551745e-01,2.606190e-02,6.151699e-06,3.481873e-07,1.202227e-02,2.507466e-03,3.396256e-04,4.505550e-03
2.30800399e-03,998.4539,3.913715e-02,1.551398e-01,2.607054e-02,6.039895e-06,3.438411e-07,1.204600e-02,2.511500e-03,3.360515e-04,4.518885e-03
2.30842546e-03,998.7059,3.911677e-02,1.551054e-01,2.607895e-02,5.934742e-06,3.398017e-07,1.206946e-02,2.515492e-03,3.326595e-04,4.531959e-03
2.30884693e-03,998.9544,3.909663e-02,1.550714e-01,2.608715e-02,5.835644e-06,3.360412e-07,1.209268e-02,2.519439e-03,3.294388e-04,4.544787e-03
2.30926840e-03,999.1997,3.907672e-02,1.550377e-01,2.609516e-02,5.742065e-06,3.325343e-07,1.211566e-02,2.523343e-03,3.263789e-04,4.557381e-03
2.30955033e-03,999.3620,3.906352e-02,1.550154e-01,2.610041e-02,5.682307e-06,3.303183e-07,1.213090e-02,2.525929e-03,3.244171e-04,4.565681e-03
2.30974167e-03,999.4714,3.905461e-02,1.550003e-01,2.610393e-02,5.642967e-06,3.288701e-07,1.214120e-02,2.527673e-03,3.231228e-04,4.571260e-03
2.30993301e-03,999.5802,3.904575e-02,1.549853e-01,2.610742e-02,5.604565e-06,3.274647e-07,1.215145e-02,2.529408e-03,3.218575e-04,4.576796e-03
2.31012435e-03,999.6884,3.903692e-02,1.549703e-01,2.611087e-02,5.567064e-06,3.261002e-07,1.216166e-02,2.531133e-03,3.206204e-04,4.582289e-03
2.31031569e-03,999.7961,3.902814e-02,1.549553e-01,2.611429e-02,5.530428e-06,3.247752e-07,1.217183e-02,2.532849e-03,3.194108e-04,4.587742e-03
2.31050703e-03,999.9032,3.901939e-02,1.549405e-01,2.611768e-02,5.494625e-06,3.234878e-07,1.218196e-02,2.534556e-03,3.182278e-04,4.593154e-03
2.31069837e-03,1000.0098,3.901068e-02,1.549257e-01,2.612104e-02,5.459622e-06,3.222367e-07,1.219205e-02,2.536253e-03,3.170708e-04,4.598527e-03
2.31088971e-03,1000.1158,3.900201e-02,1.549109e-01,2.612437e-02,5.425388e-06,3.210204e-07,1.220211e-02,2.537942e-03,3.159389e-04,4.603862e-03
2.31108105e-03,1000.2213,3.899338e-02,1.548962e-01,2.612768e-02,5.391895e-06,3.198375e-07,1.221213e-02,2.539620e-03,3.148314e-04,4.609160e-03
2.31127239e-03,1000.3264,3.898477e-02,1.548815e-01,2.613095e-02,5.359115e-06,3.186866e-07,1.222211e-02,2.541290e-03,3.137477e-04,4.614420e-03
2.31140461e-03,1000.3987,3.897885e-02,1.548714e-01,2.613320e-02,5.336865e-06,3.179095e-07,1.222898e-02,2.542438e-03,3.130124e-04,4.618035e-03
2.31153684e-03,1000.4707,3.897294e-02,1.548613e-01,2.613544e-02,5.314935e-06,3.171467e-07,1.223584e-02,2.543581e-03,3.122878e-04,4.621633e-03
2.31166906e-03,1000.5425,3.896705e-02,1.548513e-01,2.613766e-02,5.293316e-06,3.163977e-07,1.224269e-02,2.544721e-03,3.115739e-04,4.625214e-03
2.31180128e-03,1000.6141,3.896117e-02,1.548412e-01,2.613987e-02,5.272001e-06,3.156624e-07,1.224952e-02,2.545855e-03,3.108703e-04,4.628778e-03
2.31193351e-03,1000.6855,3.895530e-02,1.548312e-01,2.614207e-02,5.250982e-06,3.149403e-07,1.225633e-02,2.546986e-03,3.101769e-04,4.632327e-03
2.31206573e-03,1000.7567,3.894946e-02,1.548212e-01,2.614426e-02,5.230252e-06,3.142310e-07,1.226313e-02,2.548111e-03,3.094935e-04,4.635859e-03
2.31219795e-03,1000.8277,3.894362e-02,1.548112e-01,2.614644e-02,5.209803e-06,3.135343e-07,1.226991e-02,2.549233e-03,3.088199e-04,4.639376e-03
2.31233018e-03,1000.8984,3.893780e-02,1.548013e-01,2.614861e-02,5.189629e-06,3.128498e-07,1.227668e-02,2.550349e-03,3.081559e-04,4.642878e-03
2.31246240e-03,1000.9690,3.893200e-02,1.547914e-01,2.615076e-02,5.169724e-06,3.121772e-07,1.228343e-02,2.551462e-03,3.075012e-04,4.646365e-03
2.31259462e-03,1001.0393,3.892621e-02,1.547815e-01,2.615291e-02,5.150080e-06,3.115162e-07,1.229016e-02,2.552570e-03,3.068558e-04,4.649836e-03
2.31272684e-03,1001.1094,3.892043e-02,1.547716e-01,2.615505e-02,5.130692e-06,3.108664e-07,1.229689e-02,2.553673e-03,3.062194e-04,4.653293e-03
2.31285907e-03,1001.1794,3.891467e-02,1.547617e-01,2.615717e-02,5.111553e-06,3.102277e-07,1.230360e-02,2.554772e-03,3.055919e-04,4.656735e-03
2.31294698e-03,1001.2258,3.891084e-02,1.547552e-01,2.615858e-02,5.098963e-06,3.098090e-07,1.230805e-02,2.555500e-03,3.051794e-04,4.659015e-03
2.31303490e-03,1001.2721,3.890702e-02,1.547486e-01,2.615998e-02,5.086479e-06,3.093950e-07,1.231250e-02,2.556227e-03,3.047708e-04,4.661290e-03
2.31312281e-03,1001.3183,3.890321e-02,1.547421e-01,2.616138e-02,5.074100e-06,3.089856e-07,1.231694e-02,2.556951e-03,3.043659e-04,4.663558e-03
2.31321073e-03,1001.3644,3.889940e-02,1.547356e-01,2.616278e-02,5.061824e-06,3.085807e-07,1.232137e-02,2.557673e-03,3.039647e-04,4.665820e-03
2.31329864e-03,1001.4105,3.889560e-02,1.547290e-01,2.616417e-02,5.049649e-06,3.081802e-07,1.232580e-02,2.558394e-03,3.035671e-04,4.668076e-03
2.31338656e-03,1001.4565,3.889180e-02,1.547225e-01,2.616555e-02,5.037574e-06,3.077841e-07,1.233022e-02,2.559112e-03,3.031731e-04,4.670326e-03
2.31347447e-03,1001.5024,3.888801e-02,1.547160e-01,2.616693e-02,5.025597e-06,3.073924e-07,1.233464e-02,2.559829e-03,3.027827e-04,4.672569e-03
2.31361775e-03,1001.5770,3.888185e-02,1.547055e-01,2.616918e-02,5.006285e-06,3.067629e-07,1.234183e-02,2.560992e-03,3.021539e-04,4.676213e-03
2.31376103e-03,1001.6514,3.887570e-02,1.546949e-01,2.617141e-02,4.987224e-06,3.061445e-07,1.234900e-02,2.562150e-03,3.015342e-04,4.679842e-03
2.31390431e-03,1001.7256,3.886956e-02,1.546844e-01,2.617364e-02,4.968409e-06,3.055368e-07,1.235615e-02,2.563304e-03,3.009234e-04,4.683455e-03
2.31414330e-03,1001.8489,3.885935e-02,1.546669e-01,2.617732e-02,4.937556e-06,3.045462e-07,1.236806e-02,2.565216e-03,2.999240e-04,4.689448e-03
2.31456388e-03,1002.0646,3.884149e-02,1.546362e-01,2.618374e-02,4.884807e-06,3.028702e-07,1.238891e-02,2.568546e-03,2.982217e-04,4.699895e-03
2.31498445e-03,1002.2786,3.882373e-02,1.546056e-01,2.619008e-02,4.833921e-06,3.012748e-07,1.240965e-02,2.571832e-03,2.965877e-04,4.710220e-03
2.31540502e-03,1002.4910,3.880609e-02,1.545753e-01,2.619634e-02,4.784782e-06,2.997548e-07,1.243027e-02,2.575074e-03,2.950181e-04,4.720427e-03
2.31582559e-03,1002.7019,3.878854e-02,1.545451e-01,2.620253e-02,4.737286e-06,2.983055e-07,1.245078e-02,2.578273e-03,2.935090e-04,4.730520e-03
2.31624617e-03,1002.9114,3.877110e-02,1.545151e-01,2.620865e-02,4.691340e-06,2.969227e-07,1.247119e-02,2.581429e-03,2.920570e-04,4.740505e-03
2.31666674e-03,1003.1194,3.875375e-02,1.544852e-01,2.621471e-02,4.646860e-06,2.956026e-07,1.249150e-02,2.584543e-03,2.906590e-04,4.750384e-03
2.31737212e-03,1003.4652,3.872486e-02,1.544353e-01,2.622472e-02,4.575343e-06,2.935206e-07,1.252534e-02,2.589673e-03,2.884272e-04,4.766728e-03
2.31807749e-03,1003.8075,3.869622e-02,1.543859e-01,2.623456e-02,4.507417e-06,2.915921e-07,1.255893e-02,2.594686e-03,2.863261e-04,4.782801e-03
2.31878287e-03,1004.1464,3.866780e-02,1.543369e-01,2.624425e-02,4.442805e-06,2.898056e-07,1.259228e-02,2.599587e-03,2.843445e-04,4.798620e-03
2.31948825e-03,1004.4821,3.863960e-02,1.542881e-01,2.625379e-02,4.381273e-06,2.881516e-07,1.262541e-02,2.604378e-03,2.824728e-04,4.814197e-03
2.32056527e-03,1004.9890,3.859692e-02,1.542144e-01,2.626810e-02,4.292813e-06,2.858639e-07,1.267559e-02,2.611488e-03,2.798079e-04,4.837542e-03
2.32164229e-03,1005.4895,3.855467e-02,1.541413e-01,2.628211e-02,4.210461e-06,2.838439e-07,1.272533e-02,2.618358e-03,2.773544e-04,4.860389e-03
2.32271931e-03,1005.9842,3.851279e-02,1.540688e-01,2.629585e-02,4.133712e-06,2.820736e-07,1.277467e-02,2.625001e-03,2.750922e-04,4.882772e-03
2.32379633e-03,1006.4736,3.847127e-02,1.539970e-01,2.630935e-02,4.062141e-06,2.805381e-07,1.282365e-02,2.631426e-03,2.730046e-04,4.904722e-03
2.32487335e-03,1006.9582,3.843006e-02,1.539256e-01,2.632262e-02,3.995381e-06,2.792257e-07,1.287230e-02,2.637646e-03,2.710783e-04,4.926265e-03
2.32595037e-03,1007.4384,3.838912e-02,1.538547e-01,2.633568e-02,3.933101e-06,2.781258e-07,1.292068e-02,2.643671e-03,2.693024e-04,4.947428e-03
2.32702739e-03,1007.9146,3.834842e-02,1.537842e-01,2.634855e-02,3.875016e-06,2.772298e-07,1.296881e-02,2.649513e-03,2.676680e-04,4.968234e-03
2.32810441e-03,1008.3874,3.830793e-02,1.537141e-01,2.636124e-02,3.820858e-06,2.765295e-07,1.301672e-02,2.655182e-03,2.661675e-04,4.988704e-03
2.32918143e-03,1008.8571,3.826762e-02,1.536443e-01,2.637377e-02,3.770392e-06,2.760179e-07,1.306445e-02,2.660689e-03,2.647949e-04,5.008858e-03
2.32990395e-03,1009.1706,3.824067e-02,1.535977e-01,2.638209e-02,3.738492e-06,2.757771e-07,1.309639e-02,2.664297e-03,2.639430e-04,5.022211e-03
2.33039059e-03,1009.3811,3.822255e-02,1.535663e-01,2.638766e-02,3.717853e-06,2.756601e-07,1.311786e-02,2.666690e-03,2.633996e-04,5.031133e-03
2.33087722e-03,1009.5911,3.820445e-02,1.535350e-01,2.639321e-02,3.697873e-06,2.755787e-07,1.313932e-02,2.669055e-03,2.628800e-04,5.039998e-03
2.33136386e-03,1009.8007,3.818638e-02,1.535037e-01,2.639872e-02,3.678535e-06,2.755324e-07,1.316075e-02,2.671392e-03,2.623840e-04,5.048809e-03
2.33185049e-03,1010.0099,3.816832e-02,1.534724e-01,2.640421e-02,3.659820e-06,2.755208e-07,1.318216e-02,2.673701e-03,2.619112e-04,5.057566e-03
2.33233713e-03,1010.2188,3.815029e-02,1.534412e-01,2.640968e-02,3.641711e-06,2.755431e-07,1.320356e-02,2.675985e-03,2.614612e-04,5.066272e-03
2.33266529e-03,1010.3594,3.813813e-02,1.534201e-01,2.641335e-02,3.629833e-06,2.755772e-07,1.321798e-02,2.677511e-03,2.611704e-04,5.072114e-03
2.33288640e-03,1010.4541,3.812994e-02,1.534060e-01,2.641582e-02,3.621979e-06,2.756087e-07,1.322770e-02,2.678532e-03,2.609801e-04,5.076038e-03
2.33310752e-03,1010.5487,3.812176e-02,1.533918e-01,2.641828e-02,3.614242e-06,2.756469e-07,1.323741e-02,2.679549e-03,2.607944e-04,5.079953e-03
2.33332864e-03,1010.6432,3.811358e-02,1.533777e-01,2.642074e-02,3.606621e-06,2.756920e-07,1.324713e-02,2.680560e-03,2.606133e-04,5.083857e-03
2.33354975e-03,1010.7377,3.810540e-02,1.533635e-01,2.642320e-02,3.599115e-06,2.757436e-07,1.325684e-02,2.681567e-03,2.604366e-04,5.087751e-03
2.33377087e-03,1010.8321,3.809722e-02,1.533493e-01,2.642565e-02,3.591722e-06,2.758021e-07,1.326655e-02,2.682569e-03,2.602644e-04,5.091636e-03
2.33399198e-03,1010.9265,3.808904e-02,1.533352e-01,2.642810e-02,3.584442e-06,2.758671e-07,1.327625e-02,2.683566e-03,2.600967e-04,5.095512e-03
2.33421310e-03,1011.0208,3.808087e-02,1.533210e-01,2.643054e-02,3.577272e-06,2.759386e-07,1.328596e-02,2.684559e-03,2.599333e-04,5.099378e-03
2.33443421e-03,1011.1151,3.807269e-02,1.533069e-01,2.643298e-02,3.570210e-06,2.760168e-07,1.329567e-02,2.685547e-03,2.597743e-04,5.103235e-03
2.33465533e-03,1011.2093,3.806452e-02,1.532928e-01,2.643542e-02,3.563257e-06,2.761013e-07,1.330537e-02,2.686530e-03,2.596197e-04,5.107083e-03
2.33487644e-03,1011.3035,3.805635e-02,1.532786e-01,2.643785e-02,3.556409e-06,2.761924e-07,1.331508e-02,2.687509e-03,2.594694e-04,5.110922e-03
2.33509756e-03,1011.3976,3.804818e-02,1.532645e-01,2.644028e-02,3.549666e-06,2.762897e-07,1.332479e-02,2.688484e-03,2.593234e-04,5.114752e-03
2.33531867e-03,1011.4917,3.804000e-02,1.532504e-01,2.644270e-02,3.543027e-06,2.763935e-07,1.333450e-02,2.689455e-03,2.591816e-04,5.118574e-03
2.33553979e-03,1011.5858,3.803183e-02,1.532362e-01,2.644512e-02,3.536490e-06,2.765035e-07,1.334420e-02,2.690421e-03,2.590441e-04,5.122387e-03
2.33569077e-03,1011.6500,3.802625e-02,1.532266e-01,2.644677e-02,3.532084e-06,2.765823e-07,1.335083e-02,2.691078e-03,2.589526e-04,5.124986e-03
2.33584175e-03,1011.7142,3.802067e-02,1.532169e-01,2.644842e-02,3.527725e-06,2.766640e-07,1.335746e-02,2.691733e-03,2.588630e-04,5.127581e-03
2.33599274e-03,1011.7784,3.801509e-02,1.532073e-01,2.645007e-02,3.523412e-06,2.767485e-07,1.336409e-02,2.692387e-03,2.587754e-04,5.130172e-03
2.33614372e-03,1011.8426,3.800951e-02,1.531976e-01,2.645171e-02,3.519145e-06,2.768360e-07,1.337072e-02,2.693039e-03,2.586898e-04,5.132760e-03
2.33629470e-03,1011.9068,3.800393e-02,1.531880e-01,2.645336e-02,3.514923e-06,2.769262e-07,1.337736e-02,2.693688e-03,2.586060e-04,5.135343e-03
2.33639421e-03,1011.9490,3.800025e-02,1.531816e-01,2.645444e-02,3.512165e-06,2.769873e-07,1.338173e-02,2.694116e-03,2.585519e-04,5.137044e-03
2.33646050e-03,1011.9772,3.799780e-02,1.531774e-01,2.645516e-02,3.510338e-06,2.770287e-07,1.338464e-02,2.694400e-03,2.585163e-04,5.138176e-03
2.33652679e-03,1012.0054,3.799535e-02,1.531731e-01,2.645588e-02,3.508520e-06,2.770706e-07,1.338755e-02,2.694684e-03,2.584811e-04,5.139308e-03
2.33659308e-03,1012.0335,3.799290e-02,1.531689e-01,2.645660e-02,3.506711e-06,2.771130e-07,1.339046e-02,2.694967e-03,2.584462e-04,5.140438e-03
2.33665937e-03,1012.0617,3.799045e-02,1.531647e-01,2.645732e-02,3.504910e-06,2.771560e-07,1.339338e-02,2.695250e-03,2.584117e-04,5.141568e-03
2.33672566e-03,1012.0899,3.798800e-02,1.531604e-01,2.645804e-02,3.503117e-06,2.771996e-07,1.339629e-02,2.695533e-03,2.583775e-04,5.142697e-03
2.33679195e-03,1012.1180,3.798555e-02,1.531562e-01,2.645876e-02,3.501333e-06,2.772437e-07,1.339920e-02,2.695816e-03,2.583438e-04,5.143826e-03
2.33685824e-03,1012.1462,3.798310e-02,1.531519e-01,2.645948e-02,3.499558e-06,2.772883e-07,1.340211e-02,2.696098e-03,2.583104e-04,5.144954e-03
2.33696237e-03,1012.1904,3.797925e-02,1.531453e-01,2.646061e-02,3.496785e-06,2.773595e-07,1.340669e-02,2.696540e-03,2.582586e-04,5.146724e-03
2.33706649e-03,1012.2346,3.797540e-02,1.531386e-01,2.646174e-02,3.494034e-06,2.774321e-07,1.341127e-02,2.696982e-03,2.582078e-04,5.148493e-03
2.33717061e-03,1012.2788,3.797155e-02,1.531320e-01,2.646287e-02,3.491303e-06,2.775059e-07,1.341585e-02,2.697423e-03,2.581578e-04,5.150260e-03
2.33738287e-03,1012.3689,3.796370e-02,1.531184e-01,2.646517e-02,3.485798e-06,2.776606e-07,1.342518e-02,2.698319e-03,2.580587e-04,5.153856e-03
