t_s,T_K,X_CH3OCH3,X_O2,X_CH2O,X_CH3OCH2O2,X_OH,X_CO,X_CO2,X_HO2,X_H2O2
3.58044420e-04,961.1649,5.271524e-02,1.787045e-01,1.710019e-02,3.414224e-06,7.665449e-08,3.891059e-03,5.568286e-04,1.130558e-04,2.054285e-03
3.60747061e-04,961.4856,5.267954e-02,1.786501e-01,1.713627e-02,3.407687e-06,7.697899e-08,3.912769e-03,5.582360e-04,1.132951e-04,2.066654e-03
3.63449702e-04,961.8076,5.264370e-02,1.785956e-01,1.717242e-02,3.401726e-06,7.731962e-08,3.934616e-03,5.596448e-04,1.135506e-04,2.079061e-03
3.66152344e-04,962.1310,5.260771e-02,1.785408e-01,1.720865e-02,3.396305e-06,7.767587e-08,3.956607e-03,5.610555e-04,1.138216e-04,2.091509e-03
3.68854985e-04,962.4558,5.257155e-02,1.784857e-01,1.724497e-02,3.391384e-06,7.804728e-08,3.978744e-03,5.624688e-04,1.141074e-04,2.104000e-03
3.71557626e-04,962.7822,5.253522e-02,1.784304e-01,1.728138e-02,3.386931e-06,7.843337e-08,4.001034e-03,5.638851e-04,1.144075e-04,2.116537e-03
3.74260267e-04,963.1101,5.249872e-02,1.783748e-01,1.731789e-02,3.382913e-06,7.883378e-08,4.023480e-03,5.653048e-04,1.147212e-04,2.129123e-03
3.76962908e-04,963.4396,5.246204e-02,1.783189e-01,1.735451e-02,3.379301e-06,7.924814e-08,4.046087e-03,5.667285e-04,1.150481e-04,2.141759e-03
3.79665550e-04,963.7709,5.242517e-02,1.782628e-01,1.739124e-02,3.376066e-06,7.967611e-08,4.068859e-03,5.681566e-04,1.153876e-04,2.154449e-03
3.82368191e-04,964.1038,5.238810e-02,1.782063e-01,1.742809e-02,3.373182e-06,8.011741e-08,4.091802e-03,5.695896e-04,1.157393e-04,2.167194e-03
3.85070832e-04,964.4386,5.235084e-02,1.781496e-01,1.746506e-02,3.370626e-06,8.057176e-08,4.114918e-03,5.710277e-04,1.161028e-04,2.179997e-03
3.89359978e-04,964.9738,5.229128e-02,1.780588e-01,1.752399e-02,3.367186e-06,8.131913e-08,4.151972e-03,5.733218e-04,1.167028e-04,2.200439e-03
3.93649125e-04,965.5139,5.223118e-02,1.779673e-01,1.758326e-02,3.364433e-06,8.209806e-08,4.189493e-03,5.756315e-04,1.173299e-04,2.221039e-03
3.97938271e-04,966.0591,5.217051e-02,1.778749e-01,1.764289e-02,3.362292e-06,8.290797e-08,4.227497e-03,5.779583e-04,1.179830e-04,2.241805e-03
4.05404553e-04,967.0210,5.206350e-02,1.777119e-01,1.774758e-02,3.359841e-06,8.439053e-08,4.294856e-03,5.820532e-04,1.191784e-04,2.278372e-03
4.12870834e-04,968.0002,5.195461e-02,1.775460e-01,1.785348e-02,3.358763e-06,8.596444e-08,4.363821e-03,5.862105e-04,1.204443e-04,2.315501e-03
4.20337115e-04,968.9976,5.184371e-02,1.773771e-01,1.796066e-02,3.358816e-06,8.762977e-08,4.434483e-03,5.904366e-04,1.217770e-04,2.353227e-03
4.27803397e-04,970.0143,5.173071e-02,1.772050e-01,1.806921e-02,3.359809e-06,8.938755e-08,4.506935e-03,5.947373e-04,1.231742e-04,2.391585e-03
4.35269678e-04,971.0514,5.161548e-02,1.770296e-01,1.817920e-02,3.361598e-06,9.124017e-08,4.581272e-03,5.991185e-04,1.246344e-04,2.430608e-03
4.42735959e-04,972.1100,5.149791e-02,1.768506e-01,1.829069e-02,3.364053e-06,9.319067e-08,4.657597e-03,6.035859e-04,1.261572e-04,2.470327e-03
4.50202241e-04,973.1911,5.137788e-02,1.766680e-01,1.840375e-02,3.367082e-06,9.524331e-08,4.736012e-03,6.081453e-04,1.277427e-04,2.510775e-03
4.57668522e-04,974.2960,5.125526e-02,1.764815e-01,1.851847e-02,3.370592e-06,9.740284e-08,4.816629e-03,6.128024e-04,1.293916e-04,2.551985e-03
4.65134803e-04,975.4259,5.112993e-02,1.762909e-01,1.863490e-02,3.374522e-06,9.967524e-08,4.899566e-03,6.175634e-04,1.311055e-04,2.593990e-03
4.72601085e-04,976.5821,5.100174e-02,1.760960e-01,1.875312e-02,3.378826e-06,1.020673e-07,4.984946e-03,6.224344e-04,1.328862e-04,2.636825e-03
4.80067366e-04,977.7658,5.087054e-02,1.758967e-01,1.887321e-02,3.383465e-06,1.045867e-07,5.072902e-03,6.274219e-04,1.347362e-04,2.680525e-03
4.87533648e-04,978.9786,5.073618e-02,1.756927e-01,1.899525e-02,3.388393e-06,1.072422e-07,5.163578e-03,6.325328e-04,1.366586e-04,2.725127e-03
4.94999929e-04,980.2221,5.059850e-02,1.754837e-01,1.911932e-02,3.393581e-06,1.100435e-07,5.257126e-03,6.377743e-04,1.386567e-04,2.770670e-03
5.02466210e-04,981.4977,5.045731e-02,1.752696e-01,1.924550e-02,3.399005e-06,1.130016e-07,5.353711e-03,6.431544e-04,1.407345e-04,2.817193e-03
5.09932492e-04,982.8075,5.031243e-02,1.750499e-01,1.937390e-02,3.404643e-06,1.161287e-07,5.453510e-03,6.486814e-04,1.428963e-04,2.864740e-03
5.17398773e-04,984.1531,5.016364e-02,1.748245e-01,1.950460e-02,3.410474e-06,1.194385e-07,5.556717e-03,6.543642e-04,1.451471e-04,2.913356e-03
5.24865054e-04,985.5368,5.001072e-02,1.745931e-01,1.963771e-02,3.416473e-06,1.229462e-07,5.663539e-03,6.602127e-04,1.474924e-04,2.963087e-03
5.29792764e-04,986.4719,4.990742e-02,1.744368e-01,1.972693e-02,3.420518e-06,1.253779e-07,5.736132e-03,6.641686e-04,1.490949e-04,2.996546e-03
5.33063505e-04,987.1026,4.983777e-02,1.743315e-01,1.978677e-02,3.423237e-06,1.270462e-07,5.785273e-03,6.668382e-04,1.501836e-04,3.019041e-03
5.36334246e-04,987.7415,4.976723e-02,1.742249e-01,1.984712e-02,3.425980e-06,1.287599e-07,5.835203e-03,6.695441e-04,1.512930e-04,3.041772e-03
5.39604987e-04,988.3889,4.969577e-02,1.741169e-01,1.990798e-02,3.428746e-06,1.305206e-07,5.885945e-03,6.722873e-04,1.524237e-04,3.064742e-03
5.42875728e-04,989.0449,4.962336e-02,1.740075e-01,1.996937e-02,3.431533e-06,1.323303e-07,5.937523e-03,6.750688e-04,1.535763e-04,3.087957e-03
5.46146469e-04,989.7098,4.955000e-02,1.738968e-01,2.003130e-02,3.434340e-06,1.341908e-07,5.989959e-03,6.778899e-04,1.547515e-04,3.111422e-03
5.49417210e-04,990.3839,4.947563e-02,1.737846e-01,2.009378e-02,3.437163e-06,1.361043e-07,6.043280e-03,6.807517e-04,1.559500e-04,3.135142e-03
5.52687952e-04,991.0675,4.940025e-02,1.736709e-01,2.015682e-02,3.440002e-06,1.380730e-07,6.097512e-03,6.836553e-04,1.571725e-04,3.159122e-03
5.55958693e-04,991.7606,4.932382e-02,1.735556e-01,2.022043e-02,3.442855e-06,1.400991e-07,6.152682e-03,6.866022e-04,1.584198e-04,3.183367e-03
5.59229434e-04,992.4638,4.924631e-02,1.734388e-01,2.028462e-02,3.445718e-06,1.421851e-07,6.208819e-03,6.895936e-04,1.596926e-04,3.207883e-03
5.62500175e-04,993.1771,4.916770e-02,1.733204e-01,2.034941e-02,3.448590e-06,1.443335e-07,6.265951e-03,6.926308e-04,1.609918e-04,3.232677e-03
5.65770916e-04,993.9010,4.908794e-02,1.732003e-01,2.041482e-02,3.451468e-06,1.465472e-07,6.324112e-03,6.957155e-04,1.623183e-04,3.257753e-03
5.69041657e-04,994.6358,4.900700e-02,1.730785e-01,2.048084e-02,3.454350e-06,1.488289e-07,6.383331e-03,6.988490e-04,1.636730e-04,3.283119e-03
5.72312398e-04,995.3817,4.892486e-02,1.729550e-01,2.054750e-02,3.457232e-06,1.511817e-07,6.443645e-03,7.020330e-04,1.650568e-04,3.308779e-03
5.75583139e-04,996.1391,4.884147e-02,1.728296e-01,2.061481e-02,3.460113e-06,1.536089e-07,6.505088e-03,7.052692e-04,1.664708e-04,3.334742e-03
5.78853880e-04,996.9084,4.875680e-02,1.727024e-01,2.068278e-02,3.462989e-06,1.561139e-07,6.567697e-03,7.085592e-04,1.679159e-04,3.361013e-03
5.82124622e-04,997.6899,4.867080e-02,1.725733e-01,2.075143e-02,3.465857e-06,1.587004e-07,6.631512e-03,7.119050e-04,1.693934e-04,3.387600e-03
5.85395363e-04,998.4841,4.858343e-02,1.724422e-01,2.082078e-02,3.468714e-06,1.613721e-07,6.696572e-03,7.153084e-04,1.709043e-04,3.414509e-03
5.88666104e-04,999.2912,4.849466e-02,1.723091e-01,2.089084e-02,3.471556e-06,1.641332e-07,6.762921e-03,7.187714e-04,1.724499e-04,3.441748e-03
5.91936845e-04,1000.1118,4.840443e-02,1.721739e-01,2.096162e-02,3.474378e-06,1.669882e-07,6.830604e-03,7.222962e-04,1.740315e-04,3.469325e-03
5.95207586e-04,1000.9463,4.831269e-02,1.720365e-01,2.103315e-02,3.477179e-06,1.699417e-07,6.899667e-03,7.258850e-04,1.756504e-04,3.497248e-03
5.98478327e-04,1001.7952,4.821941e-02,1.718969e-01,2.110545e-02,3.479952e-06,1.729987e-07,6.970160e-03,7.295400e-04,1.773081e-04,3.525524e-03
6.01749068e-04,1002.6589,4.812452e-02,1.717549e-01,2.117852e-02,3.482694e-06,1.761644e-07,7.042136e-03,7.332639e-04,1.790060e-04,3.554162e-03
6.05019809e-04,1003.5380,4.802797e-02,1.716106e-01,2.125239e-02,3.485398e-06,1.794447e-07,7.115648e-03,7.370592e-04,1.807458e-04,3.583171e-03
6.07165384e-04,1004.1232,4.796370e-02,1.715146e-01,2.130129e-02,3.487150e-06,1.816616e-07,7.164734e-03,7.395889e-04,1.819107e-04,3.602406e-03
6.08586185e-04,1004.5146,4.792073e-02,1.714505e-01,2.133387e-02,3.488300e-06,1.831590e-07,7.197624e-03,7.412820e-04,1.826926e-04,3.615234e-03
6.10006986e-04,1004.9092,4.787742e-02,1.713858e-01,2.136661e-02,3.489441e-06,1.846806e-07,7.230828e-03,7.429897e-04,1.834831e-04,3.628136e-03
6.11427787e-04,1005.3068,4.783376e-02,1.713207e-01,2.139951e-02,3.490572e-06,1.862268e-07,7.264350e-03,7.447122e-04,1.842824e-04,3.641113e-03
6.12848588e-04,1005.7077,4.778976e-02,1.712551e-01,2.143257e-02,3.491693e-06,1.877983e-07,7.298196e-03,7.464498e-04,1.850905e-04,3.654164e-03
6.14269389e-04,1006.1119,4.774541e-02,1.711890e-01,2.146580e-02,3.492804e-06,1.893956e-07,7.332372e-03,7.482028e-04,1.859077e-04,3.667292e-03
6.15690190e-04,1006.5194,4.770070e-02,1.711223e-01,2.149919e-02,3.493904e-06,1.910193e-07,7.366882e-03,7.499713e-04,1.867341e-04,3.680496e-03
6.17110991e-04,1006.9302,4.765563e-02,1.710552e-01,2.153275e-02,3.494992e-06,1.926702e-07,7.401733e-03,7.517558e-04,1.875699e-04,3.693778e-03
6.18531792e-04,1007.3445,4.761018e-02,1.709875e-01,2.156648e-02,3.496068e-06,1.943488e-07,7.436931e-03,7.535564e-04,1.884152e-04,3.707138e-03
6.19952593e-04,1007.7623,4.756436e-02,1.709192e-01,2.160037e-02,3.497132e-06,1.960559e-07,7.472481e-03,7.553734e-04,1.892703e-04,3.720577e-03
6.21373394e-04,1008.1836,4.751816e-02,1.708505e-01,2.163445e-02,3.498182e-06,1.977921e-07,7.508390e-03,7.572072e-04,1.901353e-04,3.734096e-03
6.22794195e-04,1008.6085,4.747157e-02,1.707812e-01,2.166869e-02,3.499218e-06,1.995582e-07,7.544663e-03,7.590580e-04,1.910104e-04,3.747697e-03
6.24214996e-04,1009.0370,4.742458e-02,1.707113e-01,2.170312e-02,3.500239e-06,2.013549e-07,7.581308e-03,7.609262e-04,1.918958e-04,3.761379e-03
6.25635797e-04,1009.4693,4.737720e-02,1.706408e-01,2.173772e-02,3.501247e-06,2.031830e-07,7.618332e-03,7.628120e-04,1.927916e-04,3.775144e-03
6.27056598e-04,1009.9054,4.732940e-02,1.705698e-01,2.177251e-02,3.502238e-06,2.050432e-07,7.655740e-03,7.647158e-04,1.936982e-04,3.788993e-03
6.28477399e-04,1010.3453,4.728119e-02,1.704982e-01,2.180748e-02,3.503212e-06,2.069365e-07,7.693539e-03,7.666380e-04,1.946157e-04,3.802926e-03
6.29898200e-04,1010.7891,4.723256e-02,1.704260e-01,2.184263e-02,3.504170e-06,2.088637e-07,7.731738e-03,7.685788e-04,1.955443e-04,3.816945e-03
6.31319001e-04,1011.2369,4.718350e-02,1.703532e-01,2.187797e-02,3.505108e-06,2.108257e-07,7.770343e-03,7.705386e-04,1.964843e-04,3.831050e-03
6.32245770e-04,1011.5311,4.715126e-02,1.703053e-01,2.190112e-02,3.505711e-06,2.121246e-07,7.795747e-03,7.718274e-04,1.971036e-04,3.840298e-03
6.32863218e-04,1011.7281,4.712968e-02,1.702733e-01,2.191660e-02,3.506109e-06,2.129985e-07,7.812771e-03,7.726907e-04,1.975190e-04,3.846480e-03
6.33480666e-04,1011.9259,4.710801e-02,1.702412e-01,2.193210e-02,3.506502e-06,2.138794e-07,7.829875e-03,7.735577e-04,1.979366e-04,3.852678e-03
6.34098114e-04,1012.1245,4.708626e-02,1.702089e-01,2.194765e-02,3.506891e-06,2.147673e-07,7.847059e-03,7.744285e-04,1.983565e-04,3.858894e-03
6.34715561e-04,1012.3239,4.706443e-02,1.701766e-01,2.196323e-02,3.507278e-06,2.156623e-07,7.864324e-03,7.753031e-04,1.987786e-04,3.865126e-03
6.35333009e-04,1012.5241,4.704251e-02,1.701441e-01,2.197885e-02,3.507660e-06,2.165644e-07,7.881671e-03,7.761815e-04,1.992030e-04,3.871376e-03
6.35950457e-04,1012.7250,4.702050e-02,1.701114e-01,2.199450e-02,3.508037e-06,2.174739e-07,7.899100e-03,7.770638e-04,1.996298e-04,3.877642e-03
6.36567905e-04,1012.9268,4.699840e-02,1.700787e-01,2.201019e-02,3.508411e-06,2.183906e-07,7.916612e-03,7.779500e-04,2.000588e-04,3.883926e-03
6.37185353e-04,1013.1294,4.697622e-02,1.700458e-01,2.202592e-02,3.508781e-06,2.193148e-07,7.934208e-03,7.788401e-04,2.004902e-04,3.890227e-03
6.37802800e-04,1013.3328,4.695395e-02,1.700128e-01,2.204169e-02,3.509147e-06,2.202465e-07,7.951888e-03,7.797342e-04,2.009240e-04,3.896545e-03
6.38420248e-04,1013.5371,4.693159e-02,1.699797e-01,2.205749e-02,3.509508e-06,2.211859e-07,7.969654e-03,7.806323e-04,2.013602e-04,3.902880e-03
6.39037696e-04,1013.7421,4.690914e-02,1.699465e-01,2.207333e-02,3.509865e-06,2.221329e-07,7.987505e-03,7.815344e-04,2.017988e-04,3.909233e-03
6.39655144e-04,1013.9481,4.688659e-02,1.699131e-01,2.208922e-02,3.510218e-06,2.230877e-07,8.005443e-03,7.824405e-04,2.022399e-04,3.915604e-03
6.40272591e-04,1014.1548,4.686396e-02,1.698796e-01,2.210513e-02,3.510566e-06,2.240504e-07,8.023469e-03,7.833508e-04,2.026834e-04,3.921992e-03
6.40890039e-04,1014.3625,4.684124e-02,1.698460e-01,2.212109e-02,3.510910e-06,2.250211e-07,8.041582e-03,7.842652e-04,2.031293e-04,3.928398e-03
6.41507487e-04,1014.5710,4.681842e-02,1.698122e-01,2.213709e-02,3.511249e-06,2.259998e-07,8.059784e-03,7.851838e-04,2.035778e-04,3.934821e-03
6.42124935e-04,1014.7803,4.679550e-02,1.697783e-01,2.215312e-02,3.511583e-06,2.269867e-07,8.078076e-03,7.861066e-04,2.040288e-04,3.941263e-03
6.42742382e-04,1014.9905,4.677250e-02,1.697443e-01,2.216920e-02,3.511913e-06,2.279819e-07,8.096458e-03,7.870337e-04,2.044824e-04,3.947723e-03
6.43171819e-04,1015.1373,4.675644e-02,1.697206e-01,2.218040e-02,3.512139e-06,2.286790e-07,8.109296e-03,7.876810e-04,2.047994e-04,3.952226e-03
6.43601255e-04,1015.2844,4.674034e-02,1.696968e-01,2.219163e-02,3.512363e-06,2.293802e-07,8.122179e-03,7.883303e-04,2.051176e-04,3.956738e-03
6.44030692e-04,1015.4320,4.672419e-02,1.696729e-01,2.220287e-02,3.512585e-06,2.300854e-07,8.135106e-03,7.889818e-04,2.054371e-04,3.961259e-03
6.44460128e-04,1015.5801,4.670799e-02,1.696489e-01,2.221413e-02,3.512804e-06,2.307948e-07,8.148078e-03,7.896354e-04,2.057578e-04,3.965789e-03
6.44889564e-04,1015.7286,4.669175e-02,1.696249e-01,2.222541e-02,3.513020e-06,2.315085e-07,8.161096e-03,7.902911e-04,2.060799e-04,3.970328e-03
6.45319001e-04,1015.8775,4.667546e-02,1.696009e-01,2.223671e-02,3.513235e-06,2.322264e-07,8.174158e-03,7.909490e-04,2.064032e-04,3.974875e-03
6.45748437e-04,1016.0268,4.665912e-02,1.695767e-01,2.224803e-02,3.513446e-06,2.329485e-07,8.187266e-03,7.916090e-04,2.067278e-04,3.979432e-03
6.46177873e-04,1016.1766,4.664273e-02,1.695525e-01,2.225937e-02,3.513656e-06,2.336749e-07,8.200421e-03,7.922711e-04,2.070537e-04,3.983997e-03
6.46607310e-04,1016.3269,4.662630e-02,1.695283e-01,2.227072e-02,3.513863e-06,2.344057e-07,8.213621e-03,7.929355e-04,2.073809e-04,3.988572e-03
6.47036746e-04,1016.4775,4.660981e-02,1.695039e-01,2.228210e-02,3.514067e-06,2.351408e-07,8.226868e-03,7.936020e-04,2.077095e-04,3.993155e-03
6.47466182e-04,1016.6287,4.659328e-02,1.694795e-01,2.229350e-02,3.514267e-06,2.358803e-07,8.240162e-03,7.942708e-04,2.080393e-04,3.997748e-03
6.47895619e-04,1016.7803,4.657670e-02,1.694550e-01,2.230492e-02,3.514466e-06,2.366243e-07,8.253503e-03,7.949417e-04,2.083705e-04,4.002350e-03
6.48325055e-04,1016.9323,4.656007e-02,1.694305e-01,2.231635e-02,3.514662e-06,2.373728e-07,8.266891e-03,7.956149e-04,2.087031e-04,4.006960e-03
6.48754491e-04,1017.0849,4.654339e-02,1.694059e-01,2.232781e-02,3.514855e-06,2.381257e-07,8.280327e-03,7.962904e-04,2.090370e-04,4.011580e-03
6.49183928e-04,1017.2378,4.652666e-02,1.693812e-01,2.233929e-02,3.515046e-06,2.388833e-07,8.293811e-03,7.969681e-04,2.093723e-04,4.016210e-03
6.49613364e-04,1017.3913,4.650988e-02,1.693564e-01,2.235079e-02,3.515234e-06,2.396455e-07,8.307343e-03,7.976481e-04,2.097089e-04,4.020848e-03
6.50042801e-04,1017.5452,4.649305e-02,1.693316e-01,2.236231e-02,3.515419e-06,2.404123e-07,8.320924e-03,7.983303e-04,2.100470e-04,4.025496e-03
6.50472237e-04,1017.6996,4.647617e-02,1.693067e-01,2.237384e-02,3.515601e-06,2.411839e-07,8.334553e-03,7.990149e-04,2.103864e-04,4.030153e-03
6.50901673e-04,1017.8544,4.645924e-02,1.692817e-01,2.238540e-02,3.515780e-06,2.419601e-07,8.348232e-03,7.997018e-04,2.107272e-04,4.034819e-03
6.51331110e-04,1018.0098,4.644226e-02,1.692567e-01,2.239698e-02,3.515956e-06,2.427411e-07,8.361960e-03,8.003911e-04,2.110694e-04,4.039494e-03
6.51760546e-04,1018.1656,4.642522e-02,1.692316e-01,2.240858e-02,3.516129e-06,2.435270e-07,8.375738e-03,8.010826e-04,2.114131e-04,4.044180e-03
6.52189982e-04,1018.3219,4.640814e-02,1.692064e-01,2.242020e-02,3.516299e-06,2.443177e-07,8.389566e-03,8.017766e-04,2.117582e-04,4.048874e-03
6.52619419e-04,1018.4787,4.639100e-02,1.691811e-01,2.243184e-02,3.516467e-06,2.451133e-07,8.403444e-03,8.024729e-04,2.121047e-04,4.053578e-03
6.53048855e-04,1018.6359,4.637381e-02,1.691558e-01,2.244350e-02,3.516631e-06,2.459138e-07,8.417374e-03,8.031717e-04,2.124526e-04,4.058291e-03
6.53478291e-04,1018.7937,4.635657e-02,1.691304e-01,2.245519e-02,3.516792e-06,2.467194e-07,8.431354e-03,8.038728e-04,2.128021e-04,4.063014e-03
6.53907728e-04,1018.9519,4.633927e-02,1.691049e-01,2.246689e-02,3.516950e-06,2.475299e-07,8.445385e-03,8.045764e-04,2.131530e-04,4.067747e-03
6.54337164e-04,1019.1107,4.632192e-02,1.690793e-01,2.247861e-02,3.517105e-06,2.483456e-07,8.459469e-03,8.052824e-04,2.135053e-04,4.072489e-03
6.55179401e-04,1019.4235,4.628773e-02,1.690290e-01,2.250167e-02,3.517399e-06,2.499603e-07,8.487241e-03,8.066743e-04,2.142008e-04,4.081817e-03
6.56581307e-04,1019.9484,4.623037e-02,1.689445e-01,2.254023e-02,3.517860e-06,2.526926e-07,8.533919e-03,8.090124e-04,2.153712e-04,4.097427e-03
6.57983212e-04,1020.4789,4.617241e-02,1.688593e-01,2.257902e-02,3.518286e-06,2.554823e-07,8.581170e-03,8.113776e-04,2.165581e-04,4.113142e-03
6.59385117e-04,1021.0150,4.611385e-02,1.687732e-01,2.261804e-02,3.518674e-06,2.583311e-07,8.629007e-03,8.137706e-04,2.177618e-04,4.128962e-03
6.61945446e-04,1022.0089,4.600531e-02,1.686137e-01,2.268991e-02,3.519280e-06,2.636926e-07,8.717927e-03,8.182147e-04,2.200050e-04,4.158132e-03
6.64505776e-04,1023.0226,4.589463e-02,1.684512e-01,2.276258e-02,3.519748e-06,2.692693e-07,8.808925e-03,8.227575e-04,2.223081e-04,4.187666e-03
6.67066105e-04,1024.0570,4.578174e-02,1.682857e-01,2.283608e-02,3.520067e-06,2.750739e-07,8.902085e-03,8.274032e-04,2.246739e-04,4.217573e-03
6.69626434e-04,1025.1127,4.566656e-02,1.681170e-01,2.291042e-02,3.520227e-06,2.811201e-07,8.997498e-03,8.321562e-04,2.271050e-04,4.247861e-03
6.73706123e-04,1026.8413,4.547804e-02,1.678412e-01,2.303067e-02,3.520126e-06,2.912910e-07,9.154429e-03,8.399634e-04,2.311217e-04,4.296930e-03
6.77785812e-04,1028.6301,4.528305e-02,1.675565e-01,2.315319e-02,3.519544e-06,3.021802e-07,9.317747e-03,8.480762e-04,2.353255e-04,4.347020e-03
6.81865502e-04,1030.4835,4.508115e-02,1.672623e-01,2.327808e-02,3.518429e-06,3.138633e-07,9.487914e-03,8.565176e-04,2.397310e-04,4.398169e-03
6.85945191e-04,1032.4058,4.487186e-02,1.669580e-01,2.340544e-02,3.516715e-06,3.264277e-07,9.665444e-03,8.653132e-04,2.443546e-04,4.450413e-03
6.90024880e-04,1034.4022,4.465465e-02,1.666427e-01,2.353536e-02,3.514341e-06,3.399726e-07,9.850909e-03,8.744918e-04,2.492146e-04,4.503790e-03
6.94104569e-04,1036.4782,4.442891e-02,1.663158e-01,2.366796e-02,3.511217e-06,3.546129e-07,1.004495e-02,8.840856e-04,2.543315e-04,4.558339e-03
6.98184258e-04,1038.6403,4.419399e-02,1.659764e-01,2.380334e-02,3.507272e-06,3.704817e-07,1.024827e-02,8.941306e-04,2.597284e-04,4.614099e-03
7.00936237e-04,1040.1508,4.402997e-02,1.657399e-01,2.389630e-02,3.504093e-06,3.819569e-07,1.039106e-02,9.011816e-04,2.635399e-04,4.652416e-03
7.03688215e-04,1041.7060,4.386118e-02,1.654970e-01,2.399062e-02,3.500456e-06,3.941151e-07,1.053870e-02,9.084702e-04,2.674994e-04,4.691315e-03
7.06440193e-04,1043.3084,4.368736e-02,1.652472e-01,2.408635e-02,3.496328e-06,4.070170e-07,1.069150e-02,9.160115e-04,2.716167e-04,4.730807e-03
7.09192172e-04,1044.9608,4.350821e-02,1.649902e-01,2.418351e-02,3.491666e-06,4.207300e-07,1.084976e-02,9.238220e-04,2.759023e-04,4.770903e-03
7.11944150e-04,1046.6663,4.332342e-02,1.647256e-01,2.428215e-02,3.486431e-06,4.353303e-07,1.101385e-02,9.319199e-04,2.803678e-04,4.811616e-03
7.13849825e-04,1047.8802,4.319197e-02,1.645377e-01,2.435135e-02,3.482439e-06,4.460048e-07,1.113108e-02,9.377063e-04,2.835721e-04,4.840175e-03
7.15180115e-04,1048.7442,4.309843e-02,1.644042e-01,2.440010e-02,3.479465e-06,4.537492e-07,1.121475e-02,9.418366e-04,2.858661e-04,4.860291e-03
7.16510405e-04,1049.6224,4.300340e-02,1.642686e-01,2.444922e-02,3.476331e-06,4.617475e-07,1.129999e-02,9.460448e-04,2.882091e-04,4.880556e-03
7.17840694e-04,1050.5152,4.290681e-02,1.641310e-01,2.449871e-02,3.473030e-06,4.700119e-07,1.138684e-02,9.503335e-04,2.906027e-04,4.900971e-03
7.19170984e-04,1051.4232,4.280862e-02,1.639912e-01,2.454858e-02,3.469553e-06,4.785553e-07,1.147536e-02,9.547057e-04,2.930487e-04,4.921537e-03
7.20501274e-04,1052.3467,4.270878e-02,1.638492e-01,2.459883e-02,3.465895e-06,4.873915e-07,1.156561e-02,9.591642e-04,2.955492e-04,4.942255e-03
7.21831564e-04,1053.2863,4.260723e-02,1.637049e-01,2.464947e-02,3.462047e-06,4.965353e-07,1.165764e-02,9.637123e-04,2.981061e-04,4.963126e-03
7.23161854e-04,1054.2426,4.250393e-02,1.635583e-01,2.470051e-02,3.458001e-06,5.060024e-07,1.175153e-02,9.683532e-04,3.007215e-04,4.984149e-03
7.24492144e-04,1055.2160,4.239880e-02,1.634093e-01,2.475195e-02,3.453750e-06,5.158096e-07,1.184733e-02,9.730904e-04,3.033977e-04,5.005327e-03
7.25822433e-04,1056.2073,4.229180e-02,1.632577e-01,2.480379e-02,3.449283e-06,5.259747e-07,1.194511e-02,9.779277e-04,3.061370e-04,5.026659e-03
7.27152723e-04,1057.2169,4.218285e-02,1.631036e-01,2.485604e-02,3.444591e-06,5.365169e-07,1.204495e-02,9.828688e-04,3.089420e-04,5.048145e-03
7.28483013e-04,1058.2457,4.207188e-02,1.629468e-01,2.490870e-02,3.439666e-06,5.474569e-07,1.214692e-02,9.879180e-04,3.118153e-04,5.069786e-03
7.29813303e-04,1059.2942,4.195883e-02,1.627872e-01,2.496179e-02,3.434495e-06,5.588165e-07,1.225110e-02,9.930795e-04,3.147596e-04,5.091581e-03
7.30694116e-04,1059.9997,4.188280e-02,1.626800e-01,2.499717e-02,3.430931e-06,5.665803e-07,1.232134e-02,9.965610e-04,3.167496e-04,5.106097e-03
7.31285505e-04,1060.4785,4.183120e-02,1.626073e-01,2.502104e-02,3.428474e-06,5.719057e-07,1.236908e-02,9.989280e-04,3.181044e-04,5.115880e-03
7.31876894e-04,1060.9615,4.177916e-02,1.625340e-01,2.504499e-02,3.425963e-06,5.773242e-07,1.241729e-02,1.001319e-03,3.194745e-04,5.125695e-03
7.32468283e-04,1061.4488,4.172667e-02,1.624601e-01,2.506902e-02,3.423398e-06,5.828383e-07,1.246598e-02,1.003735e-03,3.208601e-04,5.135539e-03
7.33059672e-04,1061.9405,4.167372e-02,1.623856e-01,2.509314e-02,3.420778e-06,5.884504e-07,1.251517e-02,1.006176e-03,3.222617e-04,5.145414e-03
7.33651062e-04,1062.4366,4.162031e-02,1.623105e-01,2.511734e-02,3.418101e-06,5.941629e-07,1.256485e-02,1.008642e-03,3.236795e-04,5.155318e-03
7.34242451e-04,1062.9373,4.156642e-02,1.622347e-01,2.514164e-02,3.415367e-06,5.999786e-07,1.261504e-02,1.011135e-03,3.251137e-04,5.165253e-03
7.34833840e-04,1063.4425,4.151204e-02,1.621584e-01,2.516602e-02,3.412574e-06,6.059001e-07,1.266575e-02,1.013654e-03,3.265648e-04,5.175218e-03
7.35425229e-04,1063.9524,4.145718e-02,1.620813e-01,2.519048e-02,3.409721e-06,6.119303e-07,1.271699e-02,1.016200e-03,3.280330e-04,5.185212e-03
